sale_date,whidx,skuidx,qty
13-08-2020,60181,3589974,2
14-08-2020,28902,3338776,1
14-08-2020,32722,3338776,1
14-08-2020,34082,3338776,1
14-08-2020,37203,3338776,1
14-08-2020,38243,3589974,1
14-08-2020,44612,3589974,1
14-08-2020,46299,3589974,1
14-08-2020,52780,3589974,1
14-08-2020,60181,3338776,2
14-08-2020,60181,3589974,2
14-08-2020,65261,3269615,1
14-08-2020,69100,3269615,1
15-08-2020,28422,3589974,1
15-08-2020,28902,3589974,1
15-08-2020,30322,3338776,1
15-08-2020,32722,3589974,1
15-08-2020,34082,3589974,1
15-08-2020,37163,3481968,2
15-08-2020,37263,3589974,1
15-08-2020,38243,3338776,1
15-08-2020,38243,3589974,1
15-08-2020,52760,3589974,5
15-08-2020,52780,3589974,1
15-08-2020,60181,3338776,1
15-08-2020,60181,3589974,3
15-08-2020,69100,3269615,1
15-08-2020,70360,3269615,1
15-08-2020,83539,3269615,1
16-08-2020,28422,3338776,1
16-08-2020,32722,3589974,2
16-08-2020,34082,3589974,2
16-08-2020,37263,3589974,2
16-08-2020,38243,3338776,1
16-08-2020,39098,3589974,1
16-08-2020,41713,3589974,1
16-08-2020,46299,3338776,1
16-08-2020,52520,3589974,2
16-08-2020,52760,3589974,1
16-08-2020,52780,3589974,2
16-08-2020,60181,3589974,1
16-08-2020,65245,3269615,1
16-08-2020,70401,3269615,1
16-08-2020,81490,3481968,1
16-08-2020,83539,3269615,2
17-08-2020,28422,3338776,1
17-08-2020,28902,3338776,1
17-08-2020,31642,3589974,1
17-08-2020,32102,3589974,1
17-08-2020,32722,3589974,2
17-08-2020,34082,3589974,2
17-08-2020,39098,3589974,1
17-08-2020,44612,3338776,1
17-08-2020,46022,3338776,1
17-08-2020,46299,3589974,1
17-08-2020,52760,3589974,1
17-08-2020,52780,3589974,1
17-08-2020,60181,3338776,1
17-08-2020,68500,3269615,1
17-08-2020,83539,3269615,1
18-08-2020,28902,3338776,1
18-08-2020,28902,3589974,2
18-08-2020,30382,3589974,1
18-08-2020,31642,3589974,1
18-08-2020,32722,3338776,3
18-08-2020,32722,3589974,1
18-08-2020,34082,3338776,1
18-08-2020,34082,3589974,4
18-08-2020,34122,3481968,1
18-08-2020,38243,3589974,1
18-08-2020,46299,3589974,2
18-08-2020,52760,3589974,1
18-08-2020,60181,3589974,2
18-08-2020,70401,3269615,1
18-08-2020,83539,3269615,1
19-08-2020,28422,3338776,1
19-08-2020,30322,3338776,1
19-08-2020,30442,3338776,2
19-08-2020,32102,3338776,1
19-08-2020,32722,3589974,2
19-08-2020,41713,3589974,3
19-08-2020,46299,3589974,1
19-08-2020,52760,3589974,1
19-08-2020,75776,3589974,1
19-08-2020,81490,3481968,1
20-08-2020,28422,3589974,1
20-08-2020,30382,3589974,1
20-08-2020,31642,3338776,1
20-08-2020,32722,3338776,1
20-08-2020,32722,3589974,2
20-08-2020,34082,3589974,1
20-08-2020,38243,3338776,2
20-08-2020,38243,3589974,1
20-08-2020,46299,3589974,1
20-08-2020,52520,3589974,1
20-08-2020,52780,3589974,2
20-08-2020,68500,3269615,1
20-08-2020,75776,3589974,1
21-08-2020,28902,3589974,1
21-08-2020,30382,3589974,1
21-08-2020,32722,3589974,1
21-08-2020,34082,3589974,1
21-08-2020,34122,3481968,2
21-08-2020,38243,3338776,2
21-08-2020,38243,3589974,1
21-08-2020,44612,3338776,1
21-08-2020,46299,3338776,1
21-08-2020,46299,3589974,2
21-08-2020,52760,3338776,2
21-08-2020,60181,3589974,1
21-08-2020,65245,3269615,1
21-08-2020,75776,3589974,1
22-08-2020,28422,3589974,1
22-08-2020,28902,3338776,1
22-08-2020,28902,3589974,2
22-08-2020,30382,3589974,2
22-08-2020,30442,3338776,1
22-08-2020,31642,3338776,1
22-08-2020,31642,3589974,1
22-08-2020,32102,3589974,1
22-08-2020,32722,3338776,1
22-08-2020,34082,3589974,3
22-08-2020,39633,3338776,2
22-08-2020,41713,3338776,1
22-08-2020,41713,3589974,2
22-08-2020,44612,3338776,2
22-08-2020,44612,3589974,1
22-08-2020,46299,3589974,1
22-08-2020,52520,3338776,1
22-08-2020,52520,3589974,2
22-08-2020,52760,3589974,1
22-08-2020,60181,3338776,1
22-08-2020,60181,3589974,1
22-08-2020,70360,3269615,1
23-08-2020,28422,3338776,1
23-08-2020,28422,3589974,1
23-08-2020,28902,3338776,1
23-08-2020,30322,3338776,1
23-08-2020,30382,3589974,1
23-08-2020,31642,3338776,1
23-08-2020,38243,3338776,2
23-08-2020,41713,3338776,1
23-08-2020,41713,3589974,1
23-08-2020,44612,3338776,2
23-08-2020,46299,3338776,1
23-08-2020,52520,3338776,1
23-08-2020,52520,3589974,1
23-08-2020,52780,3589974,1
23-08-2020,65245,3269615,1
23-08-2020,65261,3269615,1
23-08-2020,65940,3338776,1
23-08-2020,68500,3269615,2
23-08-2020,69100,3269615,2
23-08-2020,83539,3269615,1
24-08-2020,28902,3338776,2
24-08-2020,28902,3589974,1
24-08-2020,30442,3338776,1
24-08-2020,32722,3589974,2
24-08-2020,34082,3589974,1
24-08-2020,38243,3338776,1
24-08-2020,41713,3589974,2
24-08-2020,44612,3338776,1
24-08-2020,44612,3589974,2
24-08-2020,60181,3589974,2
24-08-2020,65940,3338776,1
24-08-2020,70360,3269615,1
25-08-2020,5156,3481968,1
25-08-2020,28422,3589974,2
25-08-2020,30322,3338776,1
25-08-2020,30382,3589974,1
25-08-2020,31642,3589974,1
25-08-2020,32102,3589974,1
25-08-2020,34082,3589974,2
25-08-2020,37203,3338776,1
25-08-2020,38243,3338776,1
25-08-2020,44612,3338776,1
25-08-2020,44612,3589974,1
25-08-2020,46022,3338776,1
25-08-2020,46299,3338776,2
25-08-2020,46299,3589974,1
25-08-2020,52520,3589974,1
25-08-2020,52760,3338776,2
25-08-2020,52760,3589974,1
25-08-2020,52780,3589974,1
25-08-2020,60181,3589974,1
26-08-2020,28422,3589974,1
26-08-2020,28902,3338776,2
26-08-2020,31642,3338776,1
26-08-2020,32102,3338776,1
26-08-2020,32722,3338776,2
26-08-2020,32722,3589974,3
26-08-2020,34122,3481968,2
26-08-2020,37163,3481968,1
26-08-2020,38243,3338776,1
26-08-2020,44612,3338776,1
26-08-2020,52760,3338776,1
26-08-2020,69100,3269615,1
26-08-2020,70360,3269615,1
26-08-2020,70401,3269615,1
26-08-2020,83539,3269615,2
27-08-2020,28902,3338776,2
27-08-2020,28902,3589974,1
27-08-2020,30442,3589974,1
27-08-2020,31642,3338776,1
27-08-2020,31642,3589974,1
27-08-2020,32102,3338776,1
27-08-2020,32722,3589974,2
27-08-2020,34082,3338776,1
27-08-2020,34082,3589974,1
27-08-2020,34122,3481968,1
27-08-2020,41713,3589974,1
27-08-2020,44612,3589974,1
27-08-2020,52520,3589974,1
27-08-2020,60181,3589974,1
27-08-2020,65245,3269615,1
27-08-2020,83539,3269615,1
28-08-2020,28902,3338776,1
28-08-2020,28902,3589974,1
28-08-2020,30322,3338776,2
28-08-2020,32722,3589974,2
28-08-2020,34082,3338776,1
28-08-2020,34082,3589974,1
28-08-2020,34122,3481968,2
28-08-2020,37263,3589974,1
28-08-2020,39098,3589974,1
28-08-2020,44612,3589974,1
28-08-2020,46299,3338776,1
28-08-2020,46299,3589974,1
28-08-2020,52760,3589974,2
28-08-2020,52780,3589974,1
28-08-2020,60181,3589974,1
28-08-2020,65261,3269615,1
28-08-2020,65940,3338776,1
28-08-2020,81490,3481968,1
29-08-2020,28422,3589974,1
29-08-2020,28902,3338776,1
29-08-2020,31642,3338776,1
29-08-2020,32722,3589974,2
29-08-2020,34082,3338776,2
29-08-2020,37203,3338776,0
29-08-2020,38243,3338776,1
29-08-2020,38243,3589974,3
29-08-2020,39633,3338776,1
29-08-2020,44612,3338776,2
29-08-2020,46022,3338776,2
29-08-2020,46299,3338776,1
29-08-2020,52520,3338776,2
29-08-2020,52520,3589974,1
29-08-2020,52780,3589974,2
29-08-2020,60181,3589974,1
29-08-2020,65245,3269615,2
29-08-2020,68500,3269615,1
29-08-2020,70360,3269615,3
29-08-2020,75776,3589974,1
30-08-2020,28902,3338776,1
30-08-2020,28902,3589974,1
30-08-2020,31642,3338776,2
30-08-2020,34082,3589974,2
30-08-2020,37163,3481968,1
30-08-2020,38243,3589974,2
30-08-2020,39633,3338776,1
30-08-2020,44612,3338776,2
30-08-2020,46022,3338776,1
30-08-2020,46299,3589974,1
30-08-2020,52760,3589974,1
30-08-2020,52780,3589974,2
30-08-2020,60181,3589974,1
30-08-2020,65245,3269615,1
30-08-2020,68500,3269615,1
30-08-2020,70401,3269615,2
30-08-2020,75776,3589974,2
31-08-2020,28902,3589974,1
31-08-2020,30322,3338776,1
31-08-2020,32102,3338776,1
31-08-2020,32722,3589974,1
31-08-2020,34082,3338776,1
31-08-2020,34082,3589974,1
31-08-2020,46299,3589974,1
31-08-2020,52520,3338776,2
31-08-2020,52780,3589974,2
31-08-2020,60181,3338776,1
31-08-2020,65261,3269615,2
31-08-2020,69100,3269615,1
31-08-2020,83539,3269615,3
01-09-2020,5156,3481968,1
01-09-2020,30322,3338776,1
01-09-2020,30382,3589974,1
01-09-2020,30442,3338776,1
01-09-2020,30442,3589974,1
01-09-2020,31642,3338776,1
01-09-2020,32102,3589974,1
01-09-2020,34082,3338776,1
01-09-2020,34082,3589974,1
01-09-2020,34122,3481968,1
01-09-2020,37163,3481968,1
01-09-2020,38243,3589974,1
01-09-2020,39098,3589974,2
01-09-2020,41713,3338776,2
01-09-2020,41713,3589974,2
01-09-2020,46299,3589974,1
01-09-2020,52760,3589974,1
01-09-2020,68500,3269615,1
02-09-2020,28902,3338776,1
02-09-2020,28902,3589974,1
02-09-2020,30382,3589974,1
02-09-2020,34082,3589974,4
02-09-2020,37163,3481968,2
02-09-2020,37263,3589974,1
02-09-2020,41713,3589974,1
02-09-2020,44612,3589974,1
02-09-2020,52760,3338776,1
02-09-2020,60181,3338776,1
02-09-2020,65245,3269615,1
02-09-2020,65261,3269615,1
02-09-2020,69100,3269615,1
02-09-2020,83539,3269615,2
03-09-2020,28902,3589974,1
03-09-2020,30442,3338776,1
03-09-2020,32102,3338776,1
03-09-2020,32722,3338776,1
03-09-2020,34082,3589974,1
03-09-2020,37203,3338776,2
03-09-2020,38243,3338776,1
03-09-2020,44612,3338776,1
03-09-2020,44612,3589974,2
03-09-2020,46299,3589974,2
03-09-2020,52780,3589974,1
03-09-2020,60181,3338776,2
03-09-2020,60181,3589974,1
03-09-2020,70360,3269615,1
03-09-2020,70401,3269615,1
03-09-2020,75776,3589974,1
04-09-2020,5156,3481968,1
04-09-2020,28422,3589974,1
04-09-2020,28902,3338776,1
04-09-2020,28902,3589974,1
04-09-2020,30382,3589974,1
04-09-2020,31642,3589974,1
04-09-2020,32722,3589974,1
04-09-2020,34082,3589974,3
04-09-2020,34122,3481968,1
04-09-2020,37163,3481968,1
04-09-2020,38243,3338776,1
04-09-2020,39098,3589974,1
04-09-2020,46299,3338776,1
04-09-2020,46299,3589974,1
04-09-2020,60181,3589974,1
04-09-2020,65261,3269615,1
04-09-2020,65940,3338776,1
04-09-2020,68500,3269615,1
04-09-2020,70401,3269615,1
04-09-2020,75776,3589974,3
04-09-2020,81490,3481968,1
05-09-2020,28422,3589974,1
05-09-2020,28902,3338776,6
05-09-2020,28902,3589974,1
05-09-2020,30382,3589974,2
05-09-2020,30442,3338776,1
05-09-2020,30442,3589974,1
05-09-2020,31642,3338776,2
05-09-2020,31642,3589974,1
05-09-2020,34122,3481968,1
05-09-2020,37263,3589974,1
05-09-2020,38243,3589974,2
05-09-2020,39098,3589974,1
05-09-2020,44612,3338776,1
05-09-2020,46299,3338776,1
05-09-2020,52760,3338776,1
05-09-2020,52760,3589974,1
05-09-2020,52780,3589974,3
05-09-2020,60181,3338776,1
05-09-2020,65245,3269615,2
05-09-2020,69100,3269615,1
05-09-2020,70401,3269615,1
05-09-2020,75776,3589974,2
05-09-2020,83539,3269615,1
06-09-2020,28422,3589974,1
06-09-2020,28902,3589974,1
06-09-2020,31642,3338776,2
06-09-2020,34082,3338776,1
06-09-2020,34082,3589974,1
06-09-2020,34122,3481968,1
06-09-2020,37263,3589974,1
06-09-2020,38243,3338776,2
06-09-2020,38243,3589974,1
06-09-2020,44612,3589974,2
06-09-2020,46299,3589974,1
06-09-2020,52520,3589974,3
06-09-2020,52760,3338776,1
06-09-2020,52780,3589974,1
06-09-2020,60181,3338776,1
06-09-2020,60181,3589974,1
06-09-2020,65940,3338776,2
06-09-2020,69100,3269615,1
06-09-2020,70401,3269615,1
07-09-2020,5156,3481968,3
07-09-2020,28902,3338776,1
07-09-2020,30442,3589974,1
07-09-2020,34082,3338776,2
07-09-2020,34082,3589974,3
07-09-2020,37263,3589974,1
07-09-2020,38243,3589974,1
07-09-2020,39633,3338776,2
07-09-2020,41713,3589974,2
07-09-2020,44612,3338776,1
07-09-2020,44612,3589974,4
07-09-2020,46299,3338776,1
07-09-2020,46299,3589974,1
07-09-2020,52520,3589974,1
07-09-2020,52780,3589974,1
07-09-2020,60181,3338776,2
07-09-2020,65261,3269615,2
08-09-2020,5156,3481968,1
08-09-2020,32102,3338776,1
08-09-2020,32722,3338776,1
08-09-2020,37203,3338776,1
08-09-2020,38243,3338776,1
08-09-2020,41713,3338776,1
08-09-2020,41713,3589974,1
08-09-2020,46299,3589974,1
08-09-2020,52520,3338776,1
08-09-2020,52520,3589974,1
08-09-2020,60181,3338776,2
08-09-2020,65940,3338776,1
08-09-2020,75776,3589974,1
09-09-2020,28902,3338776,2
09-09-2020,30322,3338776,1
09-09-2020,30382,3589974,1
09-09-2020,30442,3589974,1
09-09-2020,31642,3338776,1
09-09-2020,32722,3589974,3
09-09-2020,34082,3338776,1
09-09-2020,37263,3589974,1
09-09-2020,38243,3589974,2
09-09-2020,39633,3338776,1
09-09-2020,41713,3338776,1
09-09-2020,44612,3589974,1
09-09-2020,46299,3589974,2
09-09-2020,52520,3589974,2
09-09-2020,52760,3338776,1
09-09-2020,52760,3589974,2
09-09-2020,52780,3589974,2
09-09-2020,70360,3269615,1
10-09-2020,28902,3338776,2
10-09-2020,30382,3589974,1
10-09-2020,30442,3589974,1
10-09-2020,32722,3589974,4
10-09-2020,34082,3589974,1
10-09-2020,37203,3338776,1
10-09-2020,37263,3589974,1
10-09-2020,41713,3589974,1
10-09-2020,60181,3589974,1
10-09-2020,65245,3269615,1
10-09-2020,75776,3589974,1
11-09-2020,28422,3589974,1
11-09-2020,28902,3338776,2
11-09-2020,31642,3589974,1
11-09-2020,32102,3589974,2
11-09-2020,32722,3338776,1
11-09-2020,32722,3589974,1
11-09-2020,34082,3338776,1
11-09-2020,34082,3589974,4
11-09-2020,38243,3338776,1
11-09-2020,38243,3589974,1
11-09-2020,39098,3589974,1
11-09-2020,41713,3338776,2
11-09-2020,41713,3589974,1
11-09-2020,46299,3338776,1
11-09-2020,46299,3589974,1
11-09-2020,52760,3338776,1
11-09-2020,65245,3269615,1
11-09-2020,70401,3269615,2
11-09-2020,75776,3589974,1
12-09-2020,28902,3338776,1
12-09-2020,28902,3589974,1
12-09-2020,30442,3338776,1
12-09-2020,30442,3589974,1
12-09-2020,31642,3589974,1
12-09-2020,32722,3589974,1
12-09-2020,34082,3338776,1
12-09-2020,41713,3338776,1
12-09-2020,41713,3589974,2
12-09-2020,44612,3338776,1
12-09-2020,44612,3589974,1
12-09-2020,46299,3338776,1
12-09-2020,46299,3589974,4
12-09-2020,52760,3589974,1
12-09-2020,52780,3589974,1
12-09-2020,60181,3589974,4
12-09-2020,65245,3269615,1
12-09-2020,65261,3269615,1
13-09-2020,5156,3481968,2
13-09-2020,28902,3338776,5
13-09-2020,31642,3338776,2
13-09-2020,32722,3338776,1
13-09-2020,32722,3589974,2
13-09-2020,34082,3338776,1
13-09-2020,34082,3589974,5
13-09-2020,37263,3589974,2
13-09-2020,38243,3589974,1
13-09-2020,39098,3589974,1
13-09-2020,41713,3589974,1
13-09-2020,44612,3338776,1
13-09-2020,44612,3589974,4
13-09-2020,46022,3338776,2
13-09-2020,46299,3338776,2
13-09-2020,46299,3589974,2
13-09-2020,52780,3589974,1
13-09-2020,60181,3338776,1
13-09-2020,60181,3589974,1
13-09-2020,70401,3269615,2
13-09-2020,81490,3481968,1
14-09-2020,28902,3338776,1
14-09-2020,28902,3589974,1
14-09-2020,30442,3338776,1
14-09-2020,32722,3589974,1
14-09-2020,34082,3338776,1
14-09-2020,34082,3589974,1
14-09-2020,46299,3589974,1
14-09-2020,52520,3589974,1
14-09-2020,52780,3589974,1
14-09-2020,60181,3338776,1
14-09-2020,60181,3589974,2
15-09-2020,31642,3338776,1
15-09-2020,32102,3589974,1
15-09-2020,34082,3338776,1
15-09-2020,34122,3481968,2
15-09-2020,37163,3481968,2
15-09-2020,39098,3589974,1
15-09-2020,46299,3338776,1
15-09-2020,46299,3589974,1
15-09-2020,52520,3589974,1
15-09-2020,52780,3589974,1
15-09-2020,69100,3269615,1
15-09-2020,70401,3269615,1
15-09-2020,75776,3589974,1
16-09-2020,31642,3338776,1
16-09-2020,32722,3338776,1
16-09-2020,34082,3338776,1
16-09-2020,34082,3589974,1
16-09-2020,37263,3589974,1
16-09-2020,44612,3589974,1
16-09-2020,46299,3338776,1
16-09-2020,46299,3589974,1
16-09-2020,52520,3338776,1
16-09-2020,52520,3589974,3
16-09-2020,52760,3338776,1
16-09-2020,60181,3589974,2
16-09-2020,65940,3338776,2
17-09-2020,28422,3338776,1
17-09-2020,28422,3589974,2
17-09-2020,32722,3338776,3
17-09-2020,32722,3589974,1
17-09-2020,34082,3338776,1
17-09-2020,34082,3589974,1
17-09-2020,37163,3481968,1
17-09-2020,38243,3589974,1
17-09-2020,39098,3589974,1
17-09-2020,41713,3589974,1
17-09-2020,46299,3338776,1
17-09-2020,46299,3589974,1
17-09-2020,52520,3589974,2
17-09-2020,52780,3589974,3
17-09-2020,65261,3269615,1
17-09-2020,70401,3269615,0
17-09-2020,81490,3481968,1
18-09-2020,28902,3338776,1
18-09-2020,30442,3338776,1
18-09-2020,34082,3589974,1
18-09-2020,39098,3589974,2
18-09-2020,41713,3589974,1
18-09-2020,52520,3589974,2
18-09-2020,52760,3338776,2
18-09-2020,60181,3589974,3
18-09-2020,65261,3269615,1
19-09-2020,28422,3338776,1
19-09-2020,28422,3589974,2
19-09-2020,28902,3338776,6
19-09-2020,32722,3338776,1
19-09-2020,34082,3589974,1
19-09-2020,41713,3338776,4
19-09-2020,41713,3589974,1
19-09-2020,46299,3589974,1
19-09-2020,52780,3589974,3
19-09-2020,60181,3338776,1
19-09-2020,60181,3589974,1
19-09-2020,65245,3269615,2
19-09-2020,68500,3269615,1
20-09-2020,28902,3338776,1
20-09-2020,28902,3589974,1
20-09-2020,30322,3338776,1
20-09-2020,30442,3589974,1
20-09-2020,32722,3338776,3
20-09-2020,32722,3589974,1
20-09-2020,34082,3338776,1
20-09-2020,37163,3481968,1
20-09-2020,37203,3338776,2
20-09-2020,44612,3589974,1
20-09-2020,46022,3338776,2
20-09-2020,52520,3338776,1
20-09-2020,52780,3589974,3
20-09-2020,60181,3589974,1
20-09-2020,65245,3269615,1
20-09-2020,70360,3269615,1
20-09-2020,70401,3269615,1
21-09-2020,5156,3481968,1
21-09-2020,28902,3338776,1
21-09-2020,32102,3338776,1
21-09-2020,37263,3589974,1
21-09-2020,38243,3338776,1
21-09-2020,39098,3589974,1
21-09-2020,46299,3338776,1
21-09-2020,52520,3589974,1
21-09-2020,52760,3338776,1
21-09-2020,60181,3338776,1
21-09-2020,65245,3269615,1
21-09-2020,75776,3589974,1
22-09-2020,28902,3589974,4
22-09-2020,30382,3589974,1
22-09-2020,30442,3338776,2
22-09-2020,31642,3589974,1
22-09-2020,34082,3589974,2
22-09-2020,34122,3481968,1
22-09-2020,38243,3589974,2
22-09-2020,39633,3338776,1
22-09-2020,41713,3589974,2
22-09-2020,44612,3589974,1
22-09-2020,46299,3338776,2
22-09-2020,46299,3589974,2
22-09-2020,52760,3338776,1
22-09-2020,52780,3589974,1
22-09-2020,60181,3338776,1
22-09-2020,60181,3589974,2
23-09-2020,30442,3589974,1
23-09-2020,32722,3589974,1
23-09-2020,34082,3589974,1
23-09-2020,37203,3338776,1
23-09-2020,38243,3338776,1
23-09-2020,41713,3589974,1
23-09-2020,44612,3589974,2
23-09-2020,46022,3338776,1
23-09-2020,46299,3338776,2
23-09-2020,52520,3589974,1
23-09-2020,60181,3589974,1
23-09-2020,75776,3589974,2
24-09-2020,5156,3481968,2
24-09-2020,28422,3589974,2
24-09-2020,28902,3338776,1
24-09-2020,28902,3589974,2
24-09-2020,30322,3338776,1
24-09-2020,30382,3589974,2
24-09-2020,30442,3589974,1
24-09-2020,31642,3589974,1
24-09-2020,32102,3338776,3
24-09-2020,32722,3338776,1
24-09-2020,34082,3338776,1
24-09-2020,34082,3589974,2
24-09-2020,37203,3338776,1
24-09-2020,38243,3589974,1
24-09-2020,39098,3589974,2
24-09-2020,39633,3338776,1
24-09-2020,44612,3338776,3
24-09-2020,46022,3338776,1
24-09-2020,46299,3338776,3
24-09-2020,52520,3338776,1
24-09-2020,52520,3589974,1
24-09-2020,52780,3589974,1
24-09-2020,60181,3338776,2
24-09-2020,60181,3589974,4
25-09-2020,28422,3338776,2
25-09-2020,28422,3589974,2
25-09-2020,28902,3338776,1
25-09-2020,30442,3338776,1
25-09-2020,31642,3338776,4
25-09-2020,31642,3589974,1
25-09-2020,32102,3589974,1
25-09-2020,34082,3589974,2
25-09-2020,39633,3338776,3
25-09-2020,41713,3338776,2
25-09-2020,41713,3589974,2
25-09-2020,44612,3589974,2
25-09-2020,46022,3338776,2
25-09-2020,46299,3338776,3
25-09-2020,46299,3589974,1
25-09-2020,52520,3338776,1
25-09-2020,52760,3338776,1
25-09-2020,60181,3589974,2
25-09-2020,65245,3269615,1
26-09-2020,28422,3589974,1
26-09-2020,28902,3338776,1
26-09-2020,28902,3589974,4
26-09-2020,30382,3589974,1
26-09-2020,32102,3338776,1
26-09-2020,32102,3589974,1
26-09-2020,34082,3338776,1
26-09-2020,34082,3589974,2
26-09-2020,37203,3338776,5
26-09-2020,38243,3338776,2
26-09-2020,38243,3589974,2
26-09-2020,39098,3589974,1
26-09-2020,39633,3338776,3
26-09-2020,41713,3338776,4
26-09-2020,41713,3589974,4
26-09-2020,44612,3338776,1
26-09-2020,44612,3589974,1
26-09-2020,46299,3338776,5
26-09-2020,46299,3589974,1
26-09-2020,52520,3589974,2
26-09-2020,52760,3338776,1
26-09-2020,52780,3589974,3
26-09-2020,60181,3338776,1
26-09-2020,60181,3589974,3
26-09-2020,65940,3338776,4
26-09-2020,81490,3481968,1
27-09-2020,28902,3589974,1
27-09-2020,30322,3338776,1
27-09-2020,31642,3338776,4
27-09-2020,31642,3589974,2
27-09-2020,32102,3589974,1
27-09-2020,32722,3338776,1
27-09-2020,32722,3589974,2
27-09-2020,37163,3481968,1
27-09-2020,37203,3338776,3
27-09-2020,38243,3589974,3
27-09-2020,39098,3589974,1
27-09-2020,39633,3338776,2
27-09-2020,41713,3338776,1
27-09-2020,41713,3589974,1
27-09-2020,44612,3338776,1
27-09-2020,44612,3589974,2
27-09-2020,46022,3338776,1
27-09-2020,46299,3338776,1
27-09-2020,46299,3589974,1
27-09-2020,52520,3589974,1
27-09-2020,52760,3338776,5
27-09-2020,52760,3589974,3
27-09-2020,52780,3589974,1
27-09-2020,60181,3338776,1
27-09-2020,60181,3589974,2
27-09-2020,65940,3338776,1
27-09-2020,81490,3481968,1
28-09-2020,28422,3338776,2
28-09-2020,28422,3589974,2
28-09-2020,28902,3338776,4
28-09-2020,31642,3338776,1
28-09-2020,31642,3589974,1
28-09-2020,32722,3338776,3
28-09-2020,34082,3338776,1
28-09-2020,34082,3589974,1
28-09-2020,38243,3338776,2
28-09-2020,38243,3589974,4
28-09-2020,39098,3589974,1
28-09-2020,44612,3589974,3
28-09-2020,46022,3338776,3
28-09-2020,46299,3338776,1
28-09-2020,52780,3589974,1
28-09-2020,60181,3589974,1
29-09-2020,28422,3589974,1
29-09-2020,28902,3338776,1
29-09-2020,28902,3589974,2
29-09-2020,30382,3589974,1
29-09-2020,30442,3589974,1
29-09-2020,32102,3338776,1
29-09-2020,32102,3589974,1
29-09-2020,32722,3338776,2
29-09-2020,34082,3338776,1
29-09-2020,34082,3589974,1
29-09-2020,37163,3481968,1
29-09-2020,38243,3338776,1
29-09-2020,39098,3589974,1
29-09-2020,44612,3589974,1
29-09-2020,46299,3338776,2
29-09-2020,46299,3589974,2
29-09-2020,52520,3589974,3
29-09-2020,52760,3338776,1
29-09-2020,60181,3338776,2
29-09-2020,60181,3589974,3
29-09-2020,75776,3589974,2
30-09-2020,28422,3589974,1
30-09-2020,28902,3338776,1
30-09-2020,28902,3589974,1
30-09-2020,31642,3338776,3
30-09-2020,31642,3589974,1
30-09-2020,32102,3338776,1
30-09-2020,32722,3589974,1
30-09-2020,34082,3589974,1
30-09-2020,38243,3589974,1
30-09-2020,39098,3589974,1
30-09-2020,44612,3589974,1
30-09-2020,46022,3338776,1
30-09-2020,46299,3338776,4
30-09-2020,46299,3589974,1
30-09-2020,52520,3589974,1
30-09-2020,52760,3338776,3
30-09-2020,52760,3589974,3
30-09-2020,52780,3589974,2
30-09-2020,60181,3589974,1
01-10-2020,28902,3338776,1
01-10-2020,28902,3589974,2
01-10-2020,30322,3338776,1
01-10-2020,30382,3589974,2
01-10-2020,30442,3589974,2
01-10-2020,31642,3589974,1
01-10-2020,32722,3338776,2
01-10-2020,34082,3338776,3
01-10-2020,37203,3338776,1
01-10-2020,37263,3589974,2
01-10-2020,38243,3589974,2
01-10-2020,39633,3338776,1
01-10-2020,41713,3589974,1
01-10-2020,46299,3338776,2
01-10-2020,52520,3589974,1
01-10-2020,52760,3338776,1
01-10-2020,52780,3589974,4
01-10-2020,60181,3338776,2
01-10-2020,65261,3269615,1
02-10-2020,28422,3338776,2
02-10-2020,28902,3338776,2
02-10-2020,30382,3589974,2
02-10-2020,30442,3338776,1
02-10-2020,30442,3589974,2
02-10-2020,32722,3338776,2
02-10-2020,34082,3338776,1
02-10-2020,34122,3481968,1
02-10-2020,37163,3481968,1
02-10-2020,37203,3338776,1
02-10-2020,39098,3589974,2
02-10-2020,44612,3338776,1
02-10-2020,44612,3589974,1
02-10-2020,46022,3338776,2
02-10-2020,46299,3338776,4
02-10-2020,52760,3589974,1
02-10-2020,52780,3589974,1
02-10-2020,60181,3589974,2
02-10-2020,65940,3338776,1
03-10-2020,28422,3338776,1
03-10-2020,28422,3589974,3
03-10-2020,28902,3338776,6
03-10-2020,28902,3589974,2
03-10-2020,30382,3589974,2
03-10-2020,30442,3338776,1
03-10-2020,30442,3589974,3
03-10-2020,31642,3338776,4
03-10-2020,31642,3589974,1
03-10-2020,32722,3338776,3
03-10-2020,32722,3589974,2
03-10-2020,34082,3589974,2
03-10-2020,37203,3338776,1
03-10-2020,38243,3338776,1
03-10-2020,38243,3589974,1
03-10-2020,44612,3338776,2
03-10-2020,44612,3589974,3
03-10-2020,46022,3338776,1
03-10-2020,46299,3338776,2
03-10-2020,52520,3338776,1
03-10-2020,52760,3338776,1
03-10-2020,52780,3589974,2
03-10-2020,60181,3338776,1
03-10-2020,60181,3589974,2
03-10-2020,65940,3338776,2
03-10-2020,81490,3481968,2
04-10-2020,5156,3481968,1
04-10-2020,28422,3338776,1
04-10-2020,28902,3338776,1
04-10-2020,28902,3589974,4
04-10-2020,30322,3338776,1
04-10-2020,30442,3589974,1
04-10-2020,31642,3338776,1
04-10-2020,34082,3338776,1
04-10-2020,34082,3589974,1
04-10-2020,37163,3481968,1
04-10-2020,38243,3338776,6
04-10-2020,41713,3338776,1
