,WHIDX,SKUIDX,SALE_DATE,TOTAL_QTY
1995,32722,3338776,2019-11-30,2
1996,32722,3338776,2019-12-08,2
1997,32722,3338776,2020-01-31,2
1998,32722,3338776,2020-03-01,2
1999,32722,3338776,2020-03-07,2
2000,32722,3338776,2020-03-08,2
2001,32722,3338776,2020-03-14,2
2002,32722,3338776,2020-06-28,2
2003,32722,3338776,2020-06-29,2
2004,32722,3338776,2020-08-04,2
2005,32722,3338776,2020-08-26,2
2006,32722,3338776,2020-09-29,2
2007,32722,3338776,2020-10-01,2
2008,32722,3338776,2020-10-02,2
2009,32722,3338776,2020-10-17,2
2010,32722,3338776,2020-10-20,2
2011,32722,3338776,2020-10-28,2
2012,32722,3338776,2020-11-17,2
2013,32722,3338776,2020-11-22,2
2014,32722,3338776,2020-11-23,2
2015,32722,3338776,2020-11-25,2
2016,32722,3338776,2020-11-27,2
2017,32722,3338776,2020-12-17,2
2018,32722,3338776,2020-12-27,2
2019,34082,3338776,2019-01-08,2
2020,34082,3338776,2019-07-08,2
2021,34082,3338776,2019-07-10,2
2022,34082,3338776,2019-07-30,2
2023,34082,3338776,2019-07-31,2
2024,34082,3338776,2019-08-07,2
2025,34082,3338776,2019-08-21,2
2026,34082,3338776,2019-08-23,2
2027,34082,3338776,2019-08-25,2
2028,34082,3338776,2019-08-30,2
2029,34082,3338776,2019-09-19,2
2030,34082,3338776,2019-09-21,2
2031,34082,3338776,2019-09-25,2
2032,34082,3338776,2019-09-27,2
2033,34082,3338776,2019-10-04,2
2034,34082,3338776,2019-10-14,2
2035,34082,3338776,2019-10-21,2
2036,34082,3338776,2019-10-28,2
2037,34082,3338776,2019-11-01,2
2038,34082,3338776,2019-11-12,2
2039,34082,3338776,2019-11-14,2
2040,34082,3338776,2019-11-21,2
2041,34082,3338776,2019-11-22,2
2042,34082,3338776,2019-11-25,2
2043,34082,3338776,2019-11-30,2
2044,34082,3338776,2019-12-01,2
2045,34082,3338776,2019-12-02,2
2046,34082,3338776,2019-12-05,2
2047,34082,3338776,2019-12-09,2
2048,34082,3338776,2019-12-12,2
2049,34082,3338776,2019-12-13,2
2050,34082,3338776,2019-12-14,2
2051,34082,3338776,2019-12-17,2
2052,34082,3338776,2019-12-19,2
2053,34082,3338776,2019-12-26,2
2054,34082,3338776,2020-01-08,2
2055,34082,3338776,2020-01-10,2
2056,34082,3338776,2020-01-17,2
2057,34082,3338776,2020-02-06,2
2058,34082,3338776,2020-03-12,2
2059,34082,3338776,2020-05-20,2
2060,34082,3338776,2020-05-31,2
2061,34082,3338776,2020-06-05,2
2062,34082,3338776,2020-06-10,2
2063,34082,3338776,2020-06-14,2
2064,34082,3338776,2020-06-16,2
2065,34082,3338776,2020-06-26,2
2066,34082,3338776,2020-07-26,2
2067,34082,3338776,2020-07-30,2
2068,34082,3338776,2020-08-01,2
2069,34082,3338776,2020-08-29,2
2070,34082,3338776,2020-09-07,2
2071,34082,3338776,2020-10-11,2
2072,34082,3338776,2020-10-15,2
2073,34082,3338776,2020-10-21,2
2074,34082,3338776,2020-10-24,2
2075,34082,3338776,2020-10-26,2
2076,34082,3338776,2020-10-28,2
2077,34082,3338776,2020-11-05,2
2078,34082,3338776,2020-11-07,2
2079,34082,3338776,2020-11-11,2
2080,34082,3338776,2020-11-24,2
2081,34082,3338776,2020-11-28,2
2082,34082,3338776,2020-12-01,2
2083,34082,3338776,2020-12-12,2
2084,37203,3338776,2019-07-09,2
2085,37203,3338776,2019-07-12,2
2086,37203,3338776,2019-07-17,2
2087,37203,3338776,2019-07-22,2
2088,37203,3338776,2019-07-24,2
2089,37203,3338776,2019-08-01,2
2090,37203,3338776,2019-08-08,2
2091,37203,3338776,2019-08-11,2
2092,37203,3338776,2019-08-14,2
2093,37203,3338776,2019-08-16,2
2094,37203,3338776,2019-08-27,2
2095,37203,3338776,2019-09-06,2
2096,37203,3338776,2019-09-11,2
2097,37203,3338776,2019-10-14,2
2098,37203,3338776,2019-11-01,2
2099,37203,3338776,2019-11-02,2
2100,37203,3338776,2019-11-03,2
2101,37203,3338776,2019-11-21,2
2102,37203,3338776,2019-12-01,2
2103,37203,3338776,2019-12-12,2
2104,37203,3338776,2019-12-13,2
2105,37203,3338776,2019-12-14,2
2106,37203,3338776,2019-12-22,2
2107,37203,3338776,2019-12-30,2
2108,37203,3338776,2019-12-31,2
2109,37203,3338776,2020-01-19,2
2110,37203,3338776,2020-02-18,2
2111,37203,3338776,2020-03-01,2
2112,37203,3338776,2020-03-06,2
2113,37203,3338776,2020-03-12,2
2114,37203,3338776,2020-05-22,2
2115,37203,3338776,2020-05-23,2
2116,37203,3338776,2020-05-29,2
2117,37203,3338776,2020-05-30,2
2118,37203,3338776,2020-06-01,2
2119,37203,3338776,2020-06-05,2
2120,37203,3338776,2020-06-15,2
2121,37203,3338776,2020-06-17,2
2122,37203,3338776,2020-06-25,2
2123,37203,3338776,2020-07-06,2
2124,37203,3338776,2020-07-17,2
2125,37203,3338776,2020-07-20,2
2126,37203,3338776,2020-07-26,2
2127,37203,3338776,2020-09-03,2
2128,37203,3338776,2020-09-20,2
2129,37203,3338776,2020-10-18,2
2130,37203,3338776,2020-11-27,2
2131,37203,3338776,2020-11-30,2
2132,37203,3338776,2020-12-18,2
2133,38243,3338776,2019-07-20,2
2134,38243,3338776,2019-08-03,2
2135,38243,3338776,2019-08-19,2
2136,38243,3338776,2019-08-22,2
2137,38243,3338776,2019-08-25,2
2138,38243,3338776,2019-09-01,2
2139,38243,3338776,2019-09-08,2
2140,38243,3338776,2019-09-22,2
2141,38243,3338776,2019-10-16,2
2142,38243,3338776,2019-11-14,2
2143,38243,3338776,2019-11-27,2
2144,38243,3338776,2019-11-29,2
2145,38243,3338776,2020-01-19,2
2146,38243,3338776,2020-02-09,2
2147,38243,3338776,2020-02-13,2
2148,38243,3338776,2020-02-28,2
2149,38243,3338776,2020-03-02,2
2150,38243,3338776,2020-03-13,2
2151,38243,3338776,2020-05-25,2
2152,38243,3338776,2020-06-04,2
2153,38243,3338776,2020-06-08,2
2154,38243,3338776,2020-06-16,2
2155,38243,3338776,2020-06-17,2
2156,38243,3338776,2020-06-27,2
2157,38243,3338776,2020-07-01,2
2158,38243,3338776,2020-07-27,2
2159,38243,3338776,2020-08-07,2
2160,38243,3338776,2020-08-08,2
2161,38243,3338776,2020-08-20,2
2162,38243,3338776,2020-08-21,2
2163,38243,3338776,2020-08-23,2
2164,38243,3338776,2020-08-24,2
2165,38243,3338776,2020-09-06,2
2166,38243,3338776,2020-09-26,2
2167,38243,3338776,2020-09-28,2
2168,38243,3338776,2020-10-23,2
2169,38243,3338776,2020-10-27,2
2170,38243,3338776,2020-11-27,2
2171,38243,3338776,2020-12-03,2
2172,38243,3338776,2020-12-04,2
2173,38243,3338776,2020-12-06,2
2174,38243,3338776,2020-12-20,2
2175,38243,3338776,2020-12-26,2
2176,41713,3338776,2019-07-19,2
2177,41713,3338776,2019-07-26,2
2178,41713,3338776,2019-08-21,2
2179,41713,3338776,2019-08-28,2
2180,41713,3338776,2019-08-30,2
2181,41713,3338776,2019-09-01,2
2182,41713,3338776,2019-09-22,2
2183,41713,3338776,2019-10-06,2
2184,41713,3338776,2019-10-13,2
2185,41713,3338776,2019-10-19,2
2186,41713,3338776,2019-11-02,2
2187,41713,3338776,2019-11-25,2
2188,41713,3338776,2019-11-29,2
2189,41713,3338776,2019-12-06,2
2190,41713,3338776,2019-12-24,2
2191,41713,3338776,2019-12-29,2
2192,41713,3338776,2020-01-07,2
2193,41713,3338776,2020-02-15,2
2194,41713,3338776,2020-03-07,2
2195,41713,3338776,2020-06-09,2
2196,41713,3338776,2020-07-12,2
2197,41713,3338776,2020-08-23,2
2198,41713,3338776,2020-09-01,2
2199,41713,3338776,2020-09-11,2
2200,41713,3338776,2020-09-25,2
2201,41713,3338776,2020-10-05,2
2202,41713,3338776,2020-10-06,2
2203,41713,3338776,2020-10-11,2
2204,41713,3338776,2020-10-12,2
2205,41713,3338776,2020-10-16,2
2206,41713,3338776,2020-10-24,2
2207,41713,3338776,2020-12-13,2
2208,41713,3338776,2020-12-17,2
2209,41713,3338776,2020-12-27,2
2210,44612,3338776,2019-07-10,2
2211,44612,3338776,2019-07-11,2
2212,44612,3338776,2019-07-12,2
2213,44612,3338776,2019-07-13,2
2214,44612,3338776,2019-07-18,2
2215,44612,3338776,2019-07-20,2
2216,44612,3338776,2019-07-23,2
2217,44612,3338776,2019-07-27,2
2218,44612,3338776,2019-07-28,2
2219,44612,3338776,2019-07-29,2
2220,44612,3338776,2019-08-01,2
2221,44612,3338776,2019-08-05,2
2222,44612,3338776,2019-08-18,2
2223,44612,3338776,2019-09-28,2
2224,44612,3338776,2019-10-03,2
2225,44612,3338776,2019-10-08,2
2226,44612,3338776,2019-10-11,2
2227,44612,3338776,2019-10-12,2
2228,44612,3338776,2019-10-28,2
2229,44612,3338776,2019-11-02,2
2230,44612,3338776,2019-11-16,2
2231,44612,3338776,2019-12-02,2
2232,44612,3338776,2019-12-04,2
2233,44612,3338776,2019-12-22,2
2234,44612,3338776,2019-12-25,2
2235,44612,3338776,2019-12-27,2
2236,44612,3338776,2019-12-28,2
2237,44612,3338776,2020-01-01,2
2238,44612,3338776,2020-01-12,2
2239,44612,3338776,2020-01-21,2
2240,44612,3338776,2020-01-24,2
2241,44612,3338776,2020-02-15,2
2242,44612,3338776,2020-02-18,2
2243,44612,3338776,2020-02-23,2
2244,44612,3338776,2020-03-01,2
2245,44612,3338776,2020-03-08,2
2246,44612,3338776,2020-03-11,2
2247,44612,3338776,2020-03-14,2
2248,44612,3338776,2020-05-20,2
2249,44612,3338776,2020-05-22,2
2250,44612,3338776,2020-05-24,2
2251,44612,3338776,2020-05-28,2
2252,44612,3338776,2020-05-30,2
2253,44612,3338776,2020-06-03,2
2254,44612,3338776,2020-06-05,2
2255,44612,3338776,2020-06-07,2
2256,44612,3338776,2020-07-04,2
2257,44612,3338776,2020-07-05,2
2258,44612,3338776,2020-08-04,2
2259,44612,3338776,2020-08-22,2
2260,44612,3338776,2020-08-23,2
2261,44612,3338776,2020-08-29,2
2262,44612,3338776,2020-08-30,2
2263,44612,3338776,2020-10-03,2
2264,44612,3338776,2020-10-04,2
2265,44612,3338776,2020-10-14,2
2266,44612,3338776,2020-10-22,2
2267,44612,3338776,2020-11-13,2
2268,44612,3338776,2020-11-18,2
2269,44612,3338776,2020-11-29,2
2270,44612,3338776,2020-11-30,2
2271,44612,3338776,2020-12-07,2
2272,44612,3338776,2020-12-14,2
2273,44612,3338776,2020-12-15,2
2274,44612,3338776,2020-12-16,2
2275,44612,3338776,2020-12-25,2
2276,44612,3338776,2020-12-26,2
2277,46299,3338776,2019-07-13,2
2278,46299,3338776,2019-07-16,2
2279,46299,3338776,2019-07-18,2
2280,46299,3338776,2019-07-26,2
2281,46299,3338776,2019-08-01,2
2282,46299,3338776,2019-08-03,2
2283,46299,3338776,2019-08-04,2
2284,46299,3338776,2019-08-10,2
2285,46299,3338776,2019-08-14,2
2286,46299,3338776,2019-08-18,2
2287,46299,3338776,2019-08-28,2
2288,46299,3338776,2019-09-05,2
2289,46299,3338776,2019-09-12,2
2290,46299,3338776,2019-10-04,2
2291,46299,3338776,2019-10-24,2
2292,46299,3338776,2019-11-06,2
2293,46299,3338776,2019-11-10,2
2294,46299,3338776,2019-12-06,2
2295,46299,3338776,2019-12-10,2
2296,46299,3338776,2019-12-30,2
2297,46299,3338776,2020-02-08,2
2298,46299,3338776,2020-02-10,2
2299,46299,3338776,2020-02-13,2
2300,46299,3338776,2020-02-22,2
2301,46299,3338776,2020-03-12,2
2302,46299,3338776,2020-06-03,2
2303,46299,3338776,2020-06-24,2
2304,46299,3338776,2020-06-26,2
2305,46299,3338776,2020-07-05,2
2306,46299,3338776,2020-07-30,2
2307,46299,3338776,2020-08-25,2
2308,46299,3338776,2020-09-13,2
2309,46299,3338776,2020-09-22,2
2310,46299,3338776,2020-09-23,2
2311,46299,3338776,2020-09-29,2
2312,46299,3338776,2020-10-01,2
2313,46299,3338776,2020-10-03,2
2314,46299,3338776,2020-10-04,2
2315,46299,3338776,2020-10-31,2
2316,46299,3338776,2020-11-03,2
2317,46299,3338776,2020-11-04,2
2318,46299,3338776,2020-11-13,2
2319,46299,3338776,2020-11-26,2
2320,46299,3338776,2020-12-03,2
2321,46299,3338776,2020-12-10,2
2322,46299,3338776,2020-12-14,2
2323,46299,3338776,2020-12-15,2
2324,46299,3338776,2020-12-17,2
2325,46299,3338776,2020-12-29,2
2326,52780,3338776,2019-07-16,2
2327,52780,3338776,2019-08-04,2
2328,52780,3338776,2019-08-10,2
2329,52780,3338776,2019-08-12,2
2330,52780,3338776,2019-08-13,2
2331,52780,3338776,2019-08-25,2
2332,52780,3338776,2019-09-01,2
2333,52780,3338776,2019-09-02,2
2334,52780,3338776,2019-09-20,2
2335,52780,3338776,2019-09-28,2
2336,52780,3338776,2019-10-07,2
2337,52780,3338776,2019-10-11,2
2338,52780,3338776,2019-11-08,2
2339,52780,3338776,2019-11-09,2
2340,52780,3338776,2019-11-10,2
2341,52780,3338776,2019-11-17,2
2342,52780,3338776,2019-11-22,2
2343,52780,3338776,2019-12-09,2
2344,52780,3338776,2020-01-11,2
2345,52780,3338776,2020-02-08,2
2346,52780,3338776,2020-02-15,2
2347,52780,3338776,2020-03-01,2
2348,52780,3338776,2020-03-05,2
2349,52780,3338776,2020-03-10,2
2350,52780,3338776,2020-03-13,2
2351,52780,3338776,2020-05-18,2
2352,52780,3338776,2020-05-27,2
2353,52780,3338776,2020-06-09,2
2354,52780,3338776,2020-06-17,2
2355,52780,3338776,2020-06-27,2
2356,52780,3338776,2020-07-20,2
2357,52780,3338776,2020-08-01,2
2358,52780,3338776,2020-10-02,2
2359,52780,3338776,2020-10-24,2
2360,52780,3338776,2020-11-04,2
2361,52780,3338776,2020-11-27,2
2362,52780,3338776,2020-12-04,2
2363,60181,3338776,2019-01-18,2
2364,60181,3338776,2019-07-07,2
2365,60181,3338776,2019-08-03,2
2366,60181,3338776,2019-08-06,2
2367,60181,3338776,2019-08-10,2
2368,60181,3338776,2019-08-16,2
2369,60181,3338776,2019-08-31,2
2370,60181,3338776,2019-09-01,2
2371,60181,3338776,2019-10-02,2
2372,60181,3338776,2019-10-14,2
2373,60181,3338776,2019-10-23,2
2374,60181,3338776,2019-10-30,2
2375,60181,3338776,2019-11-21,2
2376,60181,3338776,2020-01-19,2
2377,60181,3338776,2020-02-26,2
2378,60181,3338776,2020-03-05,2
2379,60181,3338776,2020-03-06,2
2380,60181,3338776,2020-03-13,2
2381,60181,3338776,2020-05-26,2
2382,60181,3338776,2020-06-05,2
2383,60181,3338776,2020-06-07,2
2384,60181,3338776,2020-07-07,2
2385,60181,3338776,2020-08-14,2
2386,60181,3338776,2020-09-03,2
2387,60181,3338776,2020-09-07,2
2388,60181,3338776,2020-09-08,2
2389,60181,3338776,2020-09-24,2
2390,60181,3338776,2020-09-29,2
2391,60181,3338776,2020-10-01,2
2392,60181,3338776,2020-10-05,2
2393,60181,3338776,2020-10-08,2
2394,60181,3338776,2020-10-19,2
2395,60181,3338776,2020-10-31,2
2396,60181,3338776,2020-11-01,2
2397,60181,3338776,2020-11-24,2
2398,60181,3338776,2020-11-30,2
2399,60181,3338776,2020-12-12,2
2400,60181,3338776,2020-12-17,2
2401,28902,3338776,2019-07-09,3
2402,28902,3338776,2019-07-14,3
2403,28902,3338776,2019-07-19,3
2404,28902,3338776,2019-07-21,3
2405,28902,3338776,2019-07-29,3
2406,28902,3338776,2019-08-09,3
2407,28902,3338776,2019-08-12,3
2408,28902,3338776,2019-08-27,3
2409,28902,3338776,2019-08-28,3
2410,28902,3338776,2019-10-17,3
2411,28902,3338776,2019-10-22,3
2412,28902,3338776,2019-11-27,3
2413,28902,3338776,2019-11-30,3
2414,28902,3338776,2019-12-28,3
2415,28902,3338776,2020-01-01,3
2416,28902,3338776,2020-01-06,3
2417,28902,3338776,2020-02-01,3
2418,28902,3338776,2020-02-08,3
2419,28902,3338776,2020-02-12,3
2420,28902,3338776,2020-03-05,3
2421,28902,3338776,2020-03-13,3
2422,28902,3338776,2020-03-15,3
2423,28902,3338776,2020-03-22,3
2424,28902,3338776,2020-03-23,3
2425,28902,3338776,2020-05-17,3
2426,28902,3338776,2020-05-18,3
2427,28902,3338776,2020-05-21,3
2428,28902,3338776,2020-07-08,3
2429,28902,3338776,2020-07-18,3
2430,28902,3338776,2020-07-19,3
2431,28902,3338776,2020-10-28,3
2432,28902,3338776,2020-10-31,3
2433,28902,3338776,2020-11-07,3
2434,28902,3338776,2020-11-13,3
2435,28902,3338776,2020-11-18,3
2436,28902,3338776,2020-11-21,3
2437,28902,3338776,2020-12-08,3
2438,28902,3338776,2020-12-13,3
2439,28902,3338776,2020-12-20,3
2440,28902,3338776,2020-12-21,3
2441,31642,3338776,2019-07-06,3
2442,31642,3338776,2019-07-09,3
2443,31642,3338776,2019-07-14,3
2444,31642,3338776,2019-07-23,3
2445,31642,3338776,2019-08-11,3
2446,31642,3338776,2019-09-19,3
2447,31642,3338776,2019-09-28,3
2448,31642,3338776,2019-10-12,3
2449,31642,3338776,2019-12-14,3
2450,31642,3338776,2020-01-05,3
2451,31642,3338776,2020-02-14,3
2452,31642,3338776,2020-03-07,3
2453,31642,3338776,2020-03-09,3
2454,31642,3338776,2020-03-12,3
2455,31642,3338776,2020-03-13,3
2456,31642,3338776,2020-07-16,3
2457,31642,3338776,2020-09-30,3
2458,31642,3338776,2020-10-27,3
2459,31642,3338776,2020-11-01,3
2460,31642,3338776,2020-11-29,3
2461,31642,3338776,2020-11-30,3
2462,31642,3338776,2020-12-26,3
2463,32722,3338776,2019-08-29,3
2464,32722,3338776,2019-09-28,3
2465,32722,3338776,2019-09-30,3
2466,32722,3338776,2019-12-06,3
2467,32722,3338776,2020-03-12,3
2468,32722,3338776,2020-06-04,3
2469,32722,3338776,2020-08-18,3
2470,32722,3338776,2020-09-17,3
2471,32722,3338776,2020-09-20,3
2472,32722,3338776,2020-09-28,3
2473,32722,3338776,2020-10-03,3
2474,32722,3338776,2020-10-26,3
2475,32722,3338776,2020-11-01,3
2476,32722,3338776,2020-11-06,3
2477,32722,3338776,2020-11-07,3
2478,32722,3338776,2020-11-26,3
2479,34082,3338776,2019-07-16,3
2480,34082,3338776,2019-07-24,3
2481,34082,3338776,2019-08-03,3
2482,34082,3338776,2019-08-04,3
2483,34082,3338776,2019-08-06,3
2484,34082,3338776,2019-08-08,3
2485,34082,3338776,2019-10-11,3
2486,34082,3338776,2019-10-12,3
2487,34082,3338776,2019-11-17,3
2488,34082,3338776,2019-11-26,3
2489,34082,3338776,2019-12-25,3
2490,34082,3338776,2019-12-27,3
2491,34082,3338776,2019-12-30,3
2492,34082,3338776,2020-01-15,3
2493,34082,3338776,2020-01-29,3
2494,34082,3338776,2020-02-26,3
2495,34082,3338776,2020-03-06,3
2496,34082,3338776,2020-03-11,3
2497,34082,3338776,2020-10-01,3
2498,34082,3338776,2020-10-31,3
2499,34082,3338776,2020-11-18,3
2500,34082,3338776,2020-11-27,3
2501,37203,3338776,2019-07-21,3
2502,37203,3338776,2019-07-23,3
2503,37203,3338776,2019-10-23,3
2504,37203,3338776,2019-12-26,3
2505,37203,3338776,2020-02-22,3
2506,37203,3338776,2020-02-23,3
2507,37203,3338776,2020-03-13,3
2508,37203,3338776,2020-03-15,3
2509,37203,3338776,2020-06-12,3
2510,37203,3338776,2020-09-27,3
2511,37203,3338776,2020-11-01,3
2512,38243,3338776,2019-07-08,3
2513,38243,3338776,2019-07-10,3
2514,38243,3338776,2019-07-22,3
2515,38243,3338776,2019-07-25,3
2516,38243,3338776,2019-09-28,3
2517,38243,3338776,2020-01-16,3
2518,38243,3338776,2020-02-18,3
2519,38243,3338776,2020-02-22,3
2520,38243,3338776,2020-03-14,3
2521,38243,3338776,2020-06-03,3
2522,38243,3338776,2020-06-06,3
2523,38243,3338776,2020-11-01,3
2524,38243,3338776,2020-11-28,3
2525,38243,3338776,2020-12-11,3
2526,38243,3338776,2020-12-29,3
2527,41713,3338776,2019-07-15,3
2528,41713,3338776,2019-08-03,3
2529,41713,3338776,2019-08-31,3
2530,41713,3338776,2019-09-05,3
2531,41713,3338776,2019-12-18,3
2532,41713,3338776,2020-03-10,3
2533,44612,3338776,2019-07-14,3
2534,44612,3338776,2019-07-17,3
2535,44612,3338776,2019-08-04,3
2536,44612,3338776,2019-08-06,3
2537,44612,3338776,2019-08-28,3
2538,44612,3338776,2019-10-05,3
2539,44612,3338776,2019-10-10,3
2540,44612,3338776,2019-12-11,3
2541,44612,3338776,2020-01-04,3
2542,44612,3338776,2020-01-05,3
2543,44612,3338776,2020-02-04,3
2544,44612,3338776,2020-02-27,3
2545,44612,3338776,2020-06-06,3
2546,44612,3338776,2020-09-24,3
2547,44612,3338776,2020-10-23,3
2548,44612,3338776,2020-11-06,3
2549,44612,3338776,2020-11-10,3
2550,44612,3338776,2020-11-27,3
2551,44612,3338776,2020-12-11,3
2552,44612,3338776,2020-12-27,3
2553,44612,3338776,2020-12-30,3
2554,46299,3338776,2019-07-10,3
2555,46299,3338776,2019-09-18,3
2556,46299,3338776,2019-09-21,3
2557,46299,3338776,2019-09-26,3
2558,46299,3338776,2019-10-03,3
2559,46299,3338776,2019-10-13,3
2560,46299,3338776,2020-01-19,3
2561,46299,3338776,2020-02-07,3
2562,46299,3338776,2020-03-11,3
2563,46299,3338776,2020-09-24,3
2564,46299,3338776,2020-09-25,3
2565,46299,3338776,2020-10-06,3
2566,46299,3338776,2020-10-15,3
2567,46299,3338776,2020-10-22,3
2568,46299,3338776,2020-11-08,3
2569,46299,3338776,2020-11-17,3
2570,46299,3338776,2020-11-20,3
2571,46299,3338776,2020-11-27,3
2572,46299,3338776,2020-11-28,3
2573,46299,3338776,2020-12-08,3
2574,46299,3338776,2020-12-11,3
2575,46299,3338776,2020-12-20,3
2576,52780,3338776,2019-07-07,3
2577,52780,3338776,2019-08-02,3
2578,52780,3338776,2020-03-15,3
2579,52780,3338776,2020-10-23,3
2580,52780,3338776,2020-12-25,3
2581,60181,3338776,2019-07-12,3
2582,60181,3338776,2019-08-02,3
2583,60181,3338776,2019-08-04,3
2584,60181,3338776,2019-10-05,3
2585,60181,3338776,2020-02-23,3
2586,60181,3338776,2020-07-31,3
2587,60181,3338776,2020-10-13,3
2588,28902,3338776,2019-07-13,4
2589,28902,3338776,2019-07-20,4
2590,28902,3338776,2019-07-28,4
2591,28902,3338776,2019-08-17,4
2592,28902,3338776,2019-10-27,4
2593,28902,3338776,2019-11-10,4
2594,28902,3338776,2019-11-29,4
2595,28902,3338776,2020-01-02,4
2596,28902,3338776,2020-01-10,4
2597,28902,3338776,2020-01-11,4
2598,28902,3338776,2020-02-22,4
2599,28902,3338776,2020-03-07,4
2600,28902,3338776,2020-07-07,4
2601,28902,3338776,2020-09-28,4
2602,28902,3338776,2020-10-06,4
2603,28902,3338776,2020-11-11,4
2604,28902,3338776,2020-12-19,4
2605,31642,3338776,2019-07-07,4
2606,31642,3338776,2019-07-21,4
2607,31642,3338776,2019-07-26,4
2608,31642,3338776,2019-12-12,4
2609,31642,3338776,2020-03-05,4
2610,31642,3338776,2020-06-20,4
2611,31642,3338776,2020-07-14,4
2612,31642,3338776,2020-09-25,4
2613,31642,3338776,2020-09-27,4
2614,31642,3338776,2020-10-03,4
2615,31642,3338776,2020-10-24,4
2616,31642,3338776,2020-12-15,4
2617,32722,3338776,2020-03-04,4
2618,32722,3338776,2020-11-05,4
2619,32722,3338776,2020-11-28,4
2620,34082,3338776,2019-07-11,4
2621,34082,3338776,2019-07-17,4
2622,34082,3338776,2019-07-28,4
2623,34082,3338776,2020-03-07,4
2624,34082,3338776,2020-03-10,4
2625,34082,3338776,2020-03-13,4
2626,34082,3338776,2020-03-14,4
2627,34082,3338776,2020-05-29,4
2628,34082,3338776,2020-10-07,4
2629,34082,3338776,2020-10-25,4
2630,38243,3338776,2019-07-07,4
2631,38243,3338776,2019-07-28,4
2632,38243,3338776,2020-10-07,4
2633,38243,3338776,2020-11-14,4
2634,38243,3338776,2020-11-29,4
2635,41713,3338776,2019-07-12,4
2636,41713,3338776,2019-08-02,4
2637,41713,3338776,2019-09-20,4
2638,41713,3338776,2020-09-19,4
2639,41713,3338776,2020-09-26,4
2640,44612,3338776,2019-07-09,4
2641,44612,3338776,2019-07-16,4
2642,44612,3338776,2019-08-10,4
2643,44612,3338776,2019-09-07,4
2644,44612,3338776,2019-09-20,4
2645,44612,3338776,2020-02-21,4
2646,44612,3338776,2020-10-07,4
2647,44612,3338776,2020-11-07,4
2648,44612,3338776,2020-12-12,4
2649,44612,3338776,2020-12-28,4
2650,46299,3338776,2019-07-12,4
2651,46299,3338776,2019-07-15,4
2652,46299,3338776,2020-03-07,4
2653,46299,3338776,2020-03-15,4
2654,46299,3338776,2020-09-30,4
2655,46299,3338776,2020-10-02,4
2656,46299,3338776,2020-10-07,4
2657,46299,3338776,2020-10-20,4
2658,46299,3338776,2020-10-23,4
2659,46299,3338776,2020-11-09,4
2660,46299,3338776,2020-12-07,4
2661,52780,3338776,2019-07-11,4
2662,60181,3338776,2019-09-07,4
2663,60181,3338776,2020-11-27,4
2664,60181,3338776,2020-12-23,4
2665,28902,3338776,2019-07-08,5
2666,28902,3338776,2019-09-25,5
2667,28902,3338776,2020-03-06,5
2668,28902,3338776,2020-09-13,5
2669,28902,3338776,2020-11-25,5
2670,28902,3338776,2020-12-26,5
2671,31642,3338776,2019-10-03,5
2672,31642,3338776,2019-11-11,5
2673,34082,3338776,2019-12-15,5
2674,34082,3338776,2020-03-09,5
2675,34082,3338776,2020-11-30,5
2676,37203,3338776,2019-09-14,5
2677,37203,3338776,2020-09-26,5
2678,38243,3338776,2019-07-11,5
2679,38243,3338776,2020-03-10,5
2680,38243,3338776,2020-03-12,5
2681,38243,3338776,2020-12-09,5
2682,46299,3338776,2019-10-05,5
2683,46299,3338776,2020-09-26,5
2684,46299,3338776,2020-11-29,5
2685,60181,3338776,2019-09-19,5
2686,28902,3338776,2019-10-25,6
2687,28902,3338776,2020-09-05,6
2688,28902,3338776,2020-09-19,6
2689,28902,3338776,2020-10-03,6
2690,28902,3338776,2020-11-27,6
2691,28902,3338776,2020-11-30,6
2692,31642,3338776,2019-09-29,6
2693,31642,3338776,2019-10-22,6
2694,34082,3338776,2019-07-12,6
2695,34082,3338776,2020-03-08,6
2696,34082,3338776,2020-11-12,6
2697,38243,3338776,2020-03-07,6
2698,38243,3338776,2020-10-04,6
2699,44612,3338776,2020-11-28,6
2700,31642,3338776,2020-02-29,7
2701,37203,3338776,2019-07-16,7
2702,38243,3338776,2020-03-08,7
2703,38243,3338776,2020-03-15,7
2704,52780,3338776,2019-08-11,7
2705,28902,3338776,2020-11-29,8
2706,38243,3338776,2020-03-06,8
2707,31642,3338776,2020-11-18,9
2708,34082,3338776,2020-03-05,9
2709,52780,3338776,2019-07-26,9
2710,44612,3338776,2019-08-09,10
2711,31642,3338776,2020-03-06,11
2712,38243,3338776,2020-12-16,51
2713,37163,3481968,2019-03-17,1
2714,37163,3481968,2019-03-18,1
2715,37163,3481968,2019-03-19,1
2716,37163,3481968,2019-03-20,1
2717,37163,3481968,2019-03-25,1
2718,37163,3481968,2019-04-08,1
2719,37163,3481968,2019-04-09,1
2720,37163,3481968,2019-04-10,1
2721,37163,3481968,2019-04-17,1
2722,37163,3481968,2019-04-18,1
2723,37163,3481968,2019-04-20,1
2724,37163,3481968,2019-04-25,1
2725,37163,3481968,2019-04-28,1
2726,37163,3481968,2019-05-01,1
2727,37163,3481968,2019-05-08,1
2728,37163,3481968,2019-05-12,1
2729,37163,3481968,2019-05-18,1
